"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 79","Number of persons","Number","223","units","0","v1792513959","1.3.1.6.4","16261300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513960","1.3.1.6.5","15299300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792513961","1.3.1.6.6","17223300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 64","Percent","Percent","239","units","0","v1792513962","1.3.1.7.1","58.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792513963","1.3.1.7.2","55.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792513964","1.3.1.7.3","62.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 64","Number of persons","Number","223","units","0","v1792513965","1.3.1.7.4","13389300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513966","1.3.1.7.5","12474600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792513967","1.3.1.7.6","14304100","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 39","Percent","Percent","239","units","0","v1792513968","1.3.1.8.1","52.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 39","Low 95% confidence interval, percent","Percent","239","units","0","v1792513969","1.3.1.8.2","44.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 39","High 95% confidence interval, percent","Percent","239","units","0","v1792513970","1.3.1.8.3","60.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 39","Number of persons","Number","223","units","0","v1792513971","1.3.1.8.4","5893900","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513972","1.3.1.8.5","4944400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1792513973","1.3.1.8.6","6843400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 40 to 64","Percent","Percent","239","units","0","v1792513974","1.3.1.9.1","65.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 40 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792513975","1.3.1.9.2","59.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 40 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792513976","1.3.1.9.3","70.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 40 to 64","Number of persons","Number","223","units","0","v1792513977","1.3.1.9.4","7495400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 40 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513978","1.3.1.9.5","6646100","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 40 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792513979","1.3.1.9.6","8344700","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 65 to 79","Percent","Percent","239","units","0","v1792513980","1.3.1.10.1","50.5","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 65 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792513981","1.3.1.10.2","46.3","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 65 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792513982","1.3.1.10.3","54.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 65 to 79","Number of persons","Number","223","units","0","v1792513983","1.3.1.10.4","2871900","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 65 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513984","1.3.1.10.5","2604300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Both sexes","Ages 65 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792513985","1.3.1.10.6","3139500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 79","Percent","Percent","239","units","0","v1792513986","1.3.2.1.1","50.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792513987","1.3.2.1.2","46.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792513988","1.3.2.1.3","54.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 79","Number of persons","Number","223","units","0","v1792513989","1.3.2.1.4","8935300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513990","1.3.2.1.5","8159500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792513991","1.3.2.1.6","9711000","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 17","Percent","Percent","239","units","0","v1792513992","1.3.2.2.1","45.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792513993","1.3.2.2.2","39.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792513994","1.3.2.2.3","52.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 17","Number of persons","Number","223","units","0","v1792513995","1.3.2.2.4","1466500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792513996","1.3.2.2.5","1249000","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 3 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792513997","1.3.2.2.6","1684000","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 5 to 11","Percent","Percent","239","units","0","v1792514004","1.3.2.4.1","59.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 5 to 11","Low 95% confidence interval, percent","Percent","239","units","0","v1792514005","1.3.2.4.2","51.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 5 to 11","High 95% confidence interval, percent","Percent","239","units","0","v1792514006","1.3.2.4.3","67.3","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 5 to 11","Number of persons","Number","223","units","0","v1792514007","1.3.2.4.4","868100","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514008","1.3.2.4.5","736600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1792514009","1.3.2.4.6","999600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 12 to 17","Percent","Percent","239","units","0","v1792514010","1.3.2.5.1","27.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 12 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514011","1.3.2.5.2","19.3","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 12 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514012","1.3.2.5.3","37.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 12 to 17","Number of persons","Number","223","units","0","v1792514013","1.3.2.5.4","398800","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514014","1.3.2.5.5","261200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514015","1.3.2.5.6","536400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 79","Percent","Percent","239","units","0","v1792514016","1.3.2.6.1","51.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514017","1.3.2.6.2","46.3","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514018","1.3.2.6.3","57.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 79","Number of persons","Number","223","units","0","v1792514019","1.3.2.6.4","7468800","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514020","1.3.2.6.5","6551400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514021","1.3.2.6.6","8386200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 64","Percent","Percent","239","units","0","v1792514022","1.3.2.7.1","53.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514023","1.3.2.7.2","46.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514024","1.3.2.7.3","59.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 64","Number of persons","Number","223","units","0","v1792514025","1.3.2.7.4","6078500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514026","1.3.2.7.5","5337600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514027","1.3.2.7.6","6819400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 39","Percent","Percent","239","units","0","v1792514028","1.3.2.8.1","44.5","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 39","Low 95% confidence interval, percent","Percent","239","units","0","v1792514029","1.3.2.8.2","31.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 39","High 95% confidence interval, percent","Percent","239","units","0","v1792514030","1.3.2.8.3","58.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 39","Number of persons","Number","223","units","0","v1792514031","1.3.2.8.4","2573000","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514032","1.3.2.8.5","1748800","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1792514033","1.3.2.8.6","3397100","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 40 to 64","Percent","Percent","239","units","0","v1792514034","1.3.2.9.1","61.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 40 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514035","1.3.2.9.2","56.5","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 40 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514036","1.3.2.9.3","66.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 40 to 64","Number of persons","Number","223","units","0","v1792514037","1.3.2.9.4","3505500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 40 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514038","1.3.2.9.5","3156900","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 40 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514039","1.3.2.9.6","3854200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 65 to 79","Percent","Percent","239","units","0","v1792514040","1.3.2.10.1","47.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 65 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514041","1.3.2.10.2","39.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 65 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514042","1.3.2.10.3","55.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 65 to 79","Number of persons","Number","223","units","0","v1792514043","1.3.2.10.4","1390300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 65 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514044","1.3.2.10.5","1140000","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Males","Ages 65 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514045","1.3.2.10.6","1640600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 79","Percent","Percent","239","units","0","v1792514046","1.3.3.1.1","59.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514047","1.3.3.1.2","55.1","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514048","1.3.3.1.3","63.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 79","Number of persons","Number","223","units","0","v1792514049","1.3.3.1.4","10173300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514050","1.3.3.1.5","9304400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514051","1.3.3.1.6","11042100","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 17","Percent","Percent","239","units","0","v1792514052","1.3.3.2.1","47.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514053","1.3.3.2.2","41.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514054","1.3.3.2.3","52.1","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 17","Number of persons","Number","223","units","0","v1792514055","1.3.3.2.4","1380700","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514056","1.3.3.2.5","1213100","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 3 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514057","1.3.3.2.6","1548400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 5 to 11","Percent","Percent","239","units","0","v1792514064","1.3.3.4.1","63.4","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 5 to 11","Low 95% confidence interval, percent","Percent","239","units","0","v1792514065","1.3.3.4.2","53.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 5 to 11","High 95% confidence interval, percent","Percent","239","units","0","v1792514066","1.3.3.4.3","71.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 5 to 11","Number of persons","Number","223","units","0","v1792514067","1.3.3.4.4","845200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514068","1.3.3.4.5","716200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1792514069","1.3.3.4.6","974200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 12 to 17","Percent","Percent","239","units","0","v1792514070","1.3.3.5.1","27.9","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 12 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514071","1.3.3.5.2","19.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 12 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514072","1.3.3.5.3","37.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 12 to 17","Number of persons","Number","223","units","0","v1792514073","1.3.3.5.4","360200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514074","1.3.3.5.5","231900","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514075","1.3.3.5.6","488500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 79","Percent","Percent","239","units","0","v1792514076","1.3.3.6.1","62.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514077","1.3.3.6.2","57.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514078","1.3.3.6.3","67.1","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 79","Number of persons","Number","223","units","0","v1792514079","1.3.3.6.4","8792500","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514080","1.3.3.6.5","8021800","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514081","1.3.3.6.6","9563200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 64","Percent","Percent","239","units","0","v1792514082","1.3.3.7.1","64.3","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514083","1.3.3.7.2","58.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514084","1.3.3.7.3","70.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 64","Number of persons","Number","223","units","0","v1792514085","1.3.3.7.4","7310900","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514086","1.3.3.7.5","6601300","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514087","1.3.3.7.6","8020400","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 39","Percent","Percent","239","units","0","v1792514088","1.3.3.8.1","60.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 39","Low 95% confidence interval, percent","Percent","239","units","0","v1792514089","1.3.3.8.2","51.8","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 39","High 95% confidence interval, percent","Percent","239","units","0","v1792514090","1.3.3.8.3","68.1","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 39","Number of persons","Number","223","units","0","v1792514091","1.3.3.8.4","3321000","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514092","1.3.3.8.5","2931800","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1792514093","1.3.3.8.6","3710200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 40 to 64","Percent","Percent","239","units","0","v1792514094","1.3.3.9.1","68.2","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 40 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514095","1.3.3.9.2","59.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 40 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514096","1.3.3.9.3","75.6","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 40 to 64","Number of persons","Number","223","units","0","v1792514097","1.3.3.9.4","3989900","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 40 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514098","1.3.3.9.5","3371600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 40 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514099","1.3.3.9.6","4608200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 65 to 79","Percent","Percent","239","units","0","v1792514100","1.3.3.10.1","53.4","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 65 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514101","1.3.3.10.2","46.0","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 65 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514102","1.3.3.10.3","60.7","","","","1"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 65 to 79","Number of persons","Number","223","units","0","v1792514103","1.3.3.10.4","1481600","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 65 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514104","1.3.3.10.5","1252200","","","","0"
"2024","Canada","2021A000011124","Meets recreational screen time recommendation (self-reported)","Females","Ages 65 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514105","1.3.3.10.6","1711100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 79","Percent","Percent","239","units","0","v1792514106","1.4.1.1.1","77.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514107","1.4.1.1.2","74.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514108","1.4.1.1.3","79.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 79","Number of persons","Number","223","units","0","v1792514109","1.4.1.1.4","27980800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514110","1.4.1.1.5","26930900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514111","1.4.1.1.6","29030600","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 17","Percent","Percent","239","units","0","v1792514112","1.4.1.2.1","77.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514113","1.4.1.2.2","75.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514114","1.4.1.2.3","80.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 17","Number of persons","Number","223","units","0","v1792514115","1.4.1.2.4","5017800","","","","0"
