"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v1200077669","5.3.2.3.4","76.00","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200077670","5.3.2.3.5","69.00","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200077671","5.3.2.3.6","81.80","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v1200077672","5.3.2.4.1","1500","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077673","5.3.2.4.2","666","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200077674","5.3.2.4.3","2455","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v1200077675","5.3.2.4.4","5.70","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200077676","5.3.2.4.5","3.10","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Perceived mental health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200077677","5.3.2.4.6","10.10","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Asthma","Number of persons","Number","223","units","0","v1200077684","5.3.2.6.1","2200","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Asthma","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077685","5.3.2.6.2","1224","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Asthma","High 95% confidence interval, number of persons","Number","223","units","0","v1200077686","5.3.2.6.3","3291","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Asthma","Percent","Percent","239","units","0","v1200077687","5.3.2.6.4","8.40","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Asthma","Low 95% confidence interval, percent","Percent","239","units","0","v1200077688","5.3.2.6.5","5.30","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Asthma","High 95% confidence interval, percent","Percent","239","units","0","v1200077689","5.3.2.6.6","13.10","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Diabetes","Number of persons","Number","223","units","0","v1200077690","5.3.2.7.1","500","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Diabetes","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077691","5.3.2.7.2","18","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Diabetes","High 95% confidence interval, number of persons","Number","223","units","0","v1200077692","5.3.2.7.3","1415","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Diabetes","Percent","Percent","239","units","0","v1200077693","5.3.2.7.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Diabetes","Low 95% confidence interval, percent","Percent","239","units","0","v1200077694","5.3.2.7.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Diabetes","High 95% confidence interval, percent","Percent","239","units","0","v1200077695","5.3.2.7.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Epilepsy","Number of persons","Number","223","units","0","v1200077696","5.3.2.8.1","200","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Epilepsy","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077697","5.3.2.8.2","0","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Epilepsy","High 95% confidence interval, number of persons","Number","223","units","0","v1200077698","5.3.2.8.3","620","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Epilepsy","Percent","Percent","239","units","0","v1200077699","5.3.2.8.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Epilepsy","Low 95% confidence interval, percent","Percent","239","units","0","v1200077700","5.3.2.8.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Epilepsy","High 95% confidence interval, percent","Percent","239","units","0","v1200077701","5.3.2.8.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Anxiety disorder (5 to 17 years old)","Number of persons","Number","223","units","0","v1200077702","5.3.2.9.1","1100","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Anxiety disorder (5 to 17 years old)","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077703","5.3.2.9.2","425","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Anxiety disorder (5 to 17 years old)","High 95% confidence interval, number of persons","Number","223","units","0","v1200077704","5.3.2.9.3","1932","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Anxiety disorder (5 to 17 years old)","Percent","Percent","239","units","0","v1200077705","5.3.2.9.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Anxiety disorder (5 to 17 years old)","Low 95% confidence interval, percent","Percent","239","units","0","v1200077706","5.3.2.9.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Anxiety disorder (5 to 17 years old)","High 95% confidence interval, percent","Percent","239","units","0","v1200077707","5.3.2.9.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Mood disorder (5 to 17 years old)","Number of persons","Number","223","units","0","v1200077708","5.3.2.10.1","400","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Mood disorder (5 to 17 years old)","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077709","5.3.2.10.2","43","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Mood disorder (5 to 17 years old)","High 95% confidence interval, number of persons","Number","223","units","0","v1200077710","5.3.2.10.3","918","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Mood disorder (5 to 17 years old)","Percent","Percent","239","units","0","v1200077711","5.3.2.10.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Mood disorder (5 to 17 years old)","Low 95% confidence interval, percent","Percent","239","units","0","v1200077712","5.3.2.10.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Mood disorder (5 to 17 years old)","High 95% confidence interval, percent","Percent","239","units","0","v1200077713","5.3.2.10.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Eating disorder (5 to 17 years old)","Number of persons","Number","223","units","0","v1200077714","5.3.2.11.1","0","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Eating disorder (5 to 17 years old)","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077715","5.3.2.11.2","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Eating disorder (5 to 17 years old)","High 95% confidence interval, number of persons","Number","223","units","0","v1200077716","5.3.2.11.3","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Eating disorder (5 to 17 years old)","Percent","Percent","239","units","0","v1200077717","5.3.2.11.4","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Eating disorder (5 to 17 years old)","Low 95% confidence interval, percent","Percent","239","units","0","v1200077718","5.3.2.11.5","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Eating disorder (5 to 17 years old)","High 95% confidence interval, percent","Percent","239","units","0","v1200077719","5.3.2.11.6","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Learning disability or learning disorder (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077720","5.3.2.12.1","3500","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Learning disability or learning disorder (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077721","5.3.2.12.2","2200","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Learning disability or learning disorder (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077722","5.3.2.12.3","4731","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Learning disability or learning disorder (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077723","5.3.2.12.4","12.90","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Learning disability or learning disorder (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077724","5.3.2.12.5","8.90","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Learning disability or learning disorder (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077725","5.3.2.12.6","18.50","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Headache (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077726","5.3.2.13.1","2000","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Headache (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077727","5.3.2.13.2","1047","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Headache (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077728","5.3.2.13.3","3120","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Headache (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077729","5.3.2.13.4","7.50","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Headache (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077730","5.3.2.13.5","4.50","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Headache (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077731","5.3.2.13.6","12.50","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Stomach ache (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077732","5.3.2.14.1","1900","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Stomach ache (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077733","5.3.2.14.2","1043","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Stomach ache (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077734","5.3.2.14.3","2837","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Stomach ache (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077735","5.3.2.14.4","7.20","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Stomach ache (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077736","5.3.2.14.5","4.50","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Stomach ache (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077737","5.3.2.14.6","11.20","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Backache (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077738","5.3.2.15.1","100","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Backache (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077739","5.3.2.15.2","40","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Backache (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077740","5.3.2.15.3","237","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Backache (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077741","5.3.2.15.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Backache (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077742","5.3.2.15.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Backache (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077743","5.3.2.15.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Difficulties in getting to sleep (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077744","5.3.2.16.1","6300","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Difficulties in getting to sleep (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077745","5.3.2.16.2","4792","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Difficulties in getting to sleep (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077746","5.3.2.16.3","7929","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Difficulties in getting to sleep (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077747","5.3.2.16.4","24.00","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Difficulties in getting to sleep (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077748","5.3.2.16.5","18.20","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Males","Difficulties in getting to sleep (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077749","5.3.2.16.6","30.00","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v1200077750","5.3.3.1.1","23700","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077751","5.3.3.1.2","22645","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200077752","5.3.3.1.3","24591","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, very good or excellent","Percent","Percent","239","units","0","v1200077753","5.3.3.1.4","92.70","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200077754","5.3.3.1.5","87.80","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200077755","5.3.3.1.6","95.70","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, fair or poor","Number of persons","Number","223","units","0","v1200077756","5.3.3.2.1","0","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077757","5.3.3.2.2","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200077758","5.3.3.2.3","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, fair or poor","Percent","Percent","239","units","0","v1200077759","5.3.3.2.4","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200077760","5.3.3.2.5","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200077761","5.3.3.2.6","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v1200077762","5.3.3.3.1","22000","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077763","5.3.3.3.2","20644","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1200077764","5.3.3.3.3","23217","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v1200077765","5.3.3.3.4","86.30","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, very good or excellent","Low 95% confidence interval, percent","Percent","239","units","0","v1200077766","5.3.3.3.5","80.40","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, very good or excellent","High 95% confidence interval, percent","Percent","239","units","0","v1200077767","5.3.3.3.6","90.60","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v1200077768","5.3.3.4.1","500","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077769","5.3.3.4.2","107","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1200077770","5.3.3.4.3","1050","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v1200077771","5.3.3.4.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, fair or poor","Low 95% confidence interval, percent","Percent","239","units","0","v1200077772","5.3.3.4.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Perceived mental health, fair or poor","High 95% confidence interval, percent","Percent","239","units","0","v1200077773","5.3.3.4.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Asthma","Number of persons","Number","223","units","0","v1200077780","5.3.3.6.1","800","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Asthma","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077781","5.3.3.6.2","196","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Asthma","High 95% confidence interval, number of persons","Number","223","units","0","v1200077782","5.3.3.6.3","1556","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Asthma","Percent","Percent","239","units","0","v1200077783","5.3.3.6.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Asthma","Low 95% confidence interval, percent","Percent","239","units","0","v1200077784","5.3.3.6.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Asthma","High 95% confidence interval, percent","Percent","239","units","0","v1200077785","5.3.3.6.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Diabetes","Number of persons","Number","223","units","0","v1200077786","5.3.3.7.1","100","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Diabetes","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077787","5.3.3.7.2","33","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Diabetes","High 95% confidence interval, number of persons","Number","223","units","0","v1200077788","5.3.3.7.3","249","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Diabetes","Percent","Percent","239","units","0","v1200077789","5.3.3.7.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Diabetes","Low 95% confidence interval, percent","Percent","239","units","0","v1200077790","5.3.3.7.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Diabetes","High 95% confidence interval, percent","Percent","239","units","0","v1200077791","5.3.3.7.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Epilepsy","Number of persons","Number","223","units","0","v1200077792","5.3.3.8.1","0","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Epilepsy","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077793","5.3.3.8.2","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Epilepsy","High 95% confidence interval, number of persons","Number","223","units","0","v1200077794","5.3.3.8.3","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Epilepsy","Percent","Percent","239","units","0","v1200077795","5.3.3.8.4","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Epilepsy","Low 95% confidence interval, percent","Percent","239","units","0","v1200077796","5.3.3.8.5","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Epilepsy","High 95% confidence interval, percent","Percent","239","units","0","v1200077797","5.3.3.8.6","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Anxiety disorder (5 to 17 years old)","Number of persons","Number","223","units","0","v1200077798","5.3.3.9.1","200","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Anxiety disorder (5 to 17 years old)","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077799","5.3.3.9.2","0","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Anxiety disorder (5 to 17 years old)","High 95% confidence interval, number of persons","Number","223","units","0","v1200077800","5.3.3.9.3","440","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Anxiety disorder (5 to 17 years old)","Percent","Percent","239","units","0","v1200077801","5.3.3.9.4","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Anxiety disorder (5 to 17 years old)","Low 95% confidence interval, percent","Percent","239","units","0","v1200077802","5.3.3.9.5","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Anxiety disorder (5 to 17 years old)","High 95% confidence interval, percent","Percent","239","units","0","v1200077803","5.3.3.9.6","","x","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Mood disorder (5 to 17 years old)","Number of persons","Number","223","units","0","v1200077804","5.3.3.10.1","0","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Mood disorder (5 to 17 years old)","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077805","5.3.3.10.2","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Mood disorder (5 to 17 years old)","High 95% confidence interval, number of persons","Number","223","units","0","v1200077806","5.3.3.10.3","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Mood disorder (5 to 17 years old)","Percent","Percent","239","units","0","v1200077807","5.3.3.10.4","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Mood disorder (5 to 17 years old)","Low 95% confidence interval, percent","Percent","239","units","0","v1200077808","5.3.3.10.5","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Mood disorder (5 to 17 years old)","High 95% confidence interval, percent","Percent","239","units","0","v1200077809","5.3.3.10.6","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Eating disorder (5 to 17 years old)","Number of persons","Number","223","units","0","v1200077810","5.3.3.11.1","0","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Eating disorder (5 to 17 years old)","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077811","5.3.3.11.2","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Eating disorder (5 to 17 years old)","High 95% confidence interval, number of persons","Number","223","units","0","v1200077812","5.3.3.11.3","","..","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Eating disorder (5 to 17 years old)","Percent","Percent","239","units","0","v1200077813","5.3.3.11.4","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Eating disorder (5 to 17 years old)","Low 95% confidence interval, percent","Percent","239","units","0","v1200077814","5.3.3.11.5","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Eating disorder (5 to 17 years old)","High 95% confidence interval, percent","Percent","239","units","0","v1200077815","5.3.3.11.6","","..","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Learning disability or learning disorder (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077816","5.3.3.12.1","2000","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Learning disability or learning disorder (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077817","5.3.3.12.2","1009","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Learning disability or learning disorder (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077818","5.3.3.12.3","3035","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Learning disability or learning disorder (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077819","5.3.3.12.4","8.00","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Learning disability or learning disorder (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077820","5.3.3.12.5","4.90","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Learning disability or learning disorder (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077821","5.3.3.12.6","12.90","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Headache (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077822","5.3.3.13.1","2600","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Headache (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077823","5.3.3.13.2","1424","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Headache (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077824","5.3.3.13.3","3846","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Headache (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077825","5.3.3.13.4","10.20","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Headache (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077826","5.3.3.13.5","6.40","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Headache (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077827","5.3.3.13.6","16.00","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Stomach ache (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077828","5.3.3.14.1","3200","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Stomach ache (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077829","5.3.3.14.2","2026","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Stomach ache (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077830","5.3.3.14.3","4649","","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Stomach ache (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077831","5.3.3.14.4","12.30","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Stomach ache (5 to 17 years old) ","Low 95% confidence interval, percent","Percent","239","units","0","v1200077832","5.3.3.14.5","8.10","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Stomach ache (5 to 17 years old) ","High 95% confidence interval, percent","Percent","239","units","0","v1200077833","5.3.3.14.6","18.30","","","","2"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Backache (5 to 17 years old) ","Number of persons","Number","223","units","0","v1200077834","5.3.3.15.1","200","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Backache (5 to 17 years old) ","Low 95% confidence interval, number of persons","Number","223","units","0","v1200077835","5.3.3.15.2","2","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Backache (5 to 17 years old) ","High 95% confidence interval, number of persons","Number","223","units","0","v1200077836","5.3.3.15.3","455","E","","","0"
"2019","New Brunswick","2011A000213","5 to 11 years","Females","Backache (5 to 17 years old) ","Percent","Percent","239","units","0","v1200077837","5.3.3.15.4","","x","","","2"
